timestamp,startingXCoord,startingYCoord,participantID,purpose
2022-04-06 12:50:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-04-06 13:05:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-04-06 13:10:00,698.2411158717262,4392.416668183332,746,Transport
2022-04-06 13:15:00,401.00364888735993,4632.191656083583,746,Transport
2022-04-06 13:20:00,53.71315310962717,4727.81027677455,746,Transport
2022-04-06 13:25:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-04-06 17:00:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-04-06 17:05:00,-86.78279548948817,4702.886440892045,746,Transport
2022-04-06 17:10:00,-247.3910925563556,5063.400552747958,746,Transport
2022-04-06 17:15:00,-421.9025706892179,5293.514904532279,746,Transport
2022-04-06 17:20:00,-699.2132077929472,5450.887672898382,746,Transport
2022-04-06 17:25:00,-886.0237145082601,5727.353215991902,746,Transport
2022-04-06 17:30:00,-1087.511338591642,5952.834280701897,746,Transport
2022-04-06 17:35:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-04-06 17:40:00,-1295.437477582791,5959.376057438587,746,Transport
2022-04-06 17:45:00,-1025.5765717605177,5800.409550678585,746,Transport
2022-04-06 17:50:00,-865.6929605643113,5519.158575555272,746,Transport
2022-04-06 17:55:00,-862.0201941046215,5099.507263702625,746,Transport
2022-04-06 18:00:00,-883.2492691141423,4680.44232836499,746,Transport
2022-04-06 18:05:00,-877.424459599699,4261.983598764162,746,Transport
2022-04-06 18:10:00,-871.6122832884698,3843.5715790677273,746,Transport
2022-04-06 18:15:00,-618.2814838620241,3663.491299705183,746,Transport
2022-04-06 18:20:00,-496.62959827980296,3545.1936513373907,746,AtRecreation
2022-04-06 19:45:00,-496.62959827980296,3545.1936513373907,746,AtRecreation
2022-04-06 19:50:00,-501.42676062779447,3551.572638649489,746,Transport
2022-04-06 19:55:00,-876.8792504162421,3764.453584212384,746,Transport
2022-04-06 20:00:00,-882.5390248807071,4182.758386764306,746,Transport
2022-04-06 20:05:00,-888.4039522622064,4601.370910742981,746,Transport
2022-04-06 20:10:00,-862.8447987752158,5020.12117307666,746,Transport
2022-04-06 20:15:00,-859.7213838662244,5439.993099782572,746,Transport
2022-04-06 20:20:00,-946.1875264598068,5800.1196403144695,746,Transport
2022-04-06 20:25:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-04-07 07:40:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-04-07 07:45:00,-1295.437477582791,5959.376057438587,746,Transport
2022-04-07 07:50:00,-1025.5765717605177,5800.409550678585,746,Transport
2022-04-07 07:55:00,-865.5679922122221,5519.279653456316,746,Transport
2022-04-07 08:00:00,-598.9538347260923,5333.596596551404,746,Transport
2022-04-07 08:05:00,-238.27419901618825,5273.681739881048,746,Transport
2022-04-07 08:10:00,-223.94400971876053,4856.049748632979,746,Transport
2022-04-07 08:15:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-04-07 12:30:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-04-07 12:35:00,-86.78279548948817,4702.886440892045,746,Transport
2022-04-07 12:40:00,292.4803282257602,4705.975293268282,746,Transport
2022-04-07 12:45:00,484.9488900590503,4476.07561086409,746,Transport
2022-04-07 12:50:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-04-07 13:05:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-04-07 13:10:00,698.2411158717262,4392.416668183332,746,Transport
2022-04-07 13:15:00,401.00364888735993,4632.191656083583,746,Transport
2022-04-07 13:20:00,53.71315310962717,4727.81027677455,746,Transport
2022-04-07 13:25:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-04-07 17:00:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-04-07 17:05:00,-86.78279548948817,4702.886440892045,746,Transport
2022-04-07 17:10:00,-247.3910925563556,5063.400552747958,746,Transport
2022-04-07 17:15:00,-421.9025706892179,5293.514904532279,746,Transport
2022-04-07 17:20:00,-699.2132077929472,5450.887672898382,746,Transport
2022-04-07 17:25:00,-886.0237145082601,5727.353215991902,746,Transport
2022-04-07 17:30:00,-1087.511338591642,5952.834280701897,746,Transport
2022-04-07 17:35:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-04-07 17:40:00,-1295.437477582791,5959.376057438587,746,Transport
2022-04-07 17:45:00,-1490.0992592254715,5831.878163702331,746,Transport
2022-04-07 17:50:00,-1873.585670803017,5826.016972484142,746,Transport
2022-04-07 17:55:00,-2293.1967403956937,5835.055601857732,746,Transport
2022-04-07 18:00:00,-2711.8800794630424,5862.57344308407,746,Transport
2022-04-07 18:05:00,-3029.4730474434296,5992.454081729102,746,Transport
2022-04-07 18:10:00,-3177.615457763189,6245.816768225727,746,Transport
2022-04-07 18:15:00,-3204.9409768396263,6481.2787007530005,746,AtRecreation
2022-04-07 19:35:00,-3204.9409768396263,6481.2787007530005,746,AtRecreation
2022-04-07 19:40:00,-3209.738139187618,6487.657688065099,746,Transport
2022-04-07 19:45:00,-3017.5752906829352,6249.163590680813,746,Transport
2022-04-07 19:50:00,-2969.7023448603613,5869.016469202176,746,Transport
2022-04-07 19:55:00,-2549.9674998358632,5858.36561099562,746,Transport
2022-04-07 20:00:00,-2131.5940633101764,5827.251895763945,746,Transport
2022-04-07 20:05:00,-1712.9301555977706,5807.138822819916,746,Transport
2022-04-07 20:10:00,-1494.1716781193954,5993.780812223189,746,Transport
2022-04-07 20:15:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-01 00:00:00,-1295.437477582791,5959.376057438587,746,Transport
2022-05-01 00:05:00,-1172.0041678552482,5840.268136924382,746,AtRestaurant
2022-05-01 00:20:00,-1172.0041678552482,5840.268136924382,746,AtRestaurant
2022-05-01 00:25:00,-1176.8013302032396,5846.6471242364805,746,Transport
2022-05-01 00:30:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-01 07:30:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-01 07:35:00,-1295.437477582791,5959.376057438587,746,Transport
2022-05-01 07:40:00,-1172.0041678552482,5840.268136924382,746,AtRestaurant
2022-05-01 07:55:00,-1172.0041678552482,5840.268136924382,746,AtRestaurant
2022-05-01 08:00:00,-1176.8013302032396,5846.6471242364805,746,Transport
2022-05-01 08:05:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-01 12:55:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-01 13:00:00,-1295.437477582791,5959.376057438587,746,Transport
2022-05-01 13:05:00,-1172.0041678552482,5840.268136924382,746,AtRestaurant
2022-05-01 13:20:00,-1172.0041678552482,5840.268136924382,746,AtRestaurant
2022-05-01 13:25:00,-1176.8013302032396,5846.6471242364805,746,Transport
2022-05-01 13:30:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-02 07:40:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-02 07:45:00,-1295.437477582791,5959.376057438587,746,Transport
2022-05-02 07:50:00,-1025.5765717605177,5800.409550678585,746,Transport
2022-05-02 07:55:00,-865.5679922122221,5519.279653456316,746,Transport
2022-05-02 08:00:00,-598.9538347260923,5333.596596551404,746,Transport
2022-05-02 08:05:00,-238.27419901618825,5273.681739881048,746,Transport
2022-05-02 08:10:00,-223.94400971876053,4856.049748632979,746,Transport
2022-05-02 08:15:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-02 12:30:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-02 12:35:00,-86.78279548948817,4702.886440892045,746,Transport
2022-05-02 12:40:00,292.4803282257602,4705.975293268282,746,Transport
2022-05-02 12:45:00,484.9488900590503,4476.07561086409,746,Transport
2022-05-02 12:50:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-05-02 13:05:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-05-02 13:10:00,698.2411158717262,4392.416668183332,746,Transport
2022-05-02 13:15:00,401.00364888735993,4632.191656083583,746,Transport
2022-05-02 13:20:00,53.71315310962717,4727.81027677455,746,Transport
2022-05-02 13:25:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-02 17:00:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-02 17:05:00,-86.78279548948817,4702.886440892045,746,Transport
2022-05-02 17:10:00,-247.3910925563556,5063.400552747958,746,Transport
2022-05-02 17:15:00,-421.9025706892179,5293.514904532279,746,Transport
2022-05-02 17:20:00,-699.2132077929472,5450.887672898382,746,Transport
2022-05-02 17:25:00,-886.0237145082601,5727.353215991902,746,Transport
2022-05-02 17:30:00,-1087.511338591642,5952.834280701897,746,Transport
2022-05-02 17:35:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-03 07:40:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-03 07:45:00,-1295.437477582791,5959.376057438587,746,Transport
2022-05-03 07:50:00,-1025.5765717605177,5800.409550678585,746,Transport
2022-05-03 07:55:00,-865.5679922122221,5519.279653456316,746,Transport
2022-05-03 08:00:00,-598.9538347260923,5333.596596551404,746,Transport
2022-05-03 08:05:00,-238.27419901618825,5273.681739881048,746,Transport
2022-05-03 08:10:00,-223.94400971876053,4856.049748632979,746,Transport
2022-05-03 08:15:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-03 12:30:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-03 12:35:00,-86.78279548948817,4702.886440892045,746,Transport
2022-05-03 12:40:00,292.4803282257602,4705.975293268282,746,Transport
2022-05-03 12:45:00,484.9488900590503,4476.07561086409,746,Transport
2022-05-03 12:50:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-05-03 13:05:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-05-03 13:10:00,698.2411158717262,4392.416668183332,746,Transport
2022-05-03 13:15:00,401.00364888735993,4632.191656083583,746,Transport
2022-05-03 13:20:00,53.71315310962717,4727.81027677455,746,Transport
2022-05-03 13:25:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-03 17:00:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-03 17:05:00,-86.78279548948817,4702.886440892045,746,Transport
2022-05-03 17:10:00,-247.3910925563556,5063.400552747958,746,Transport
2022-05-03 17:15:00,-421.9025706892179,5293.514904532279,746,Transport
2022-05-03 17:20:00,-699.2132077929472,5450.887672898382,746,Transport
2022-05-03 17:25:00,-886.0237145082601,5727.353215991902,746,Transport
2022-05-03 17:30:00,-1087.511338591642,5952.834280701897,746,Transport
2022-05-03 17:35:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-04 07:40:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-04 07:45:00,-1295.437477582791,5959.376057438587,746,Transport
2022-05-04 07:50:00,-1025.5765717605177,5800.409550678585,746,Transport
2022-05-04 07:55:00,-865.5679922122221,5519.279653456316,746,Transport
2022-05-04 08:00:00,-598.9538347260923,5333.596596551404,746,Transport
2022-05-04 08:05:00,-238.27419901618825,5273.681739881048,746,Transport
2022-05-04 08:10:00,-223.94400971876053,4856.049748632979,746,Transport
2022-05-04 08:15:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-04 12:30:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-04 12:35:00,-86.78279548948817,4702.886440892045,746,Transport
2022-05-04 12:40:00,292.4803282257602,4705.975293268282,746,Transport
2022-05-04 12:45:00,484.9488900590503,4476.07561086409,746,Transport
2022-05-04 12:50:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-05-04 13:05:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-05-04 13:10:00,698.2411158717262,4392.416668183332,746,Transport
2022-05-04 13:15:00,401.00364888735993,4632.191656083583,746,Transport
2022-05-04 13:20:00,53.71315310962717,4727.81027677455,746,Transport
2022-05-04 13:25:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-04 17:00:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-04 17:05:00,-86.78279548948817,4702.886440892045,746,Transport
2022-05-04 17:10:00,-247.3910925563556,5063.400552747958,746,Transport
2022-05-04 17:15:00,-421.9025706892179,5293.514904532279,746,Transport
2022-05-04 17:20:00,-699.2132077929472,5450.887672898382,746,Transport
2022-05-04 17:25:00,-886.0237145082601,5727.353215991902,746,Transport
2022-05-04 17:30:00,-1087.511338591642,5952.834280701897,746,Transport
2022-05-04 17:35:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-04 17:40:00,-1295.437477582791,5959.376057438587,746,Transport
2022-05-04 17:45:00,-1025.5765717605177,5800.409550678585,746,Transport
2022-05-04 17:50:00,-865.6929605643113,5519.158575555272,746,Transport
2022-05-04 17:55:00,-862.0201941046215,5099.507263702625,746,Transport
2022-05-04 18:00:00,-883.2492691141423,4680.44232836499,746,Transport
2022-05-04 18:05:00,-877.424459599699,4261.983598764162,746,Transport
2022-05-04 18:10:00,-871.6122832884698,3843.5715790677273,746,Transport
2022-05-04 18:15:00,-618.2814838620241,3663.491299705183,746,Transport
2022-05-04 18:20:00,-496.62959827980296,3545.1936513373907,746,AtRecreation
2022-05-04 18:50:00,-496.62959827980296,3545.1936513373907,746,AtRecreation
2022-05-04 18:55:00,-501.42676062779447,3551.572638649489,746,Transport
2022-05-04 19:00:00,-876.8792504162421,3764.453584212384,746,Transport
2022-05-04 19:05:00,-882.5390248807071,4182.758386764306,746,Transport
2022-05-04 19:10:00,-888.4039522622064,4601.370910742981,746,Transport
2022-05-04 19:15:00,-862.8447987752158,5020.12117307666,746,Transport
2022-05-04 19:20:00,-859.7213838662244,5439.993099782572,746,Transport
2022-05-04 19:25:00,-946.1875264598068,5800.1196403144695,746,Transport
2022-05-04 19:30:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-05 07:40:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-05 07:45:00,-1295.437477582791,5959.376057438587,746,Transport
2022-05-05 07:50:00,-1025.5765717605177,5800.409550678585,746,Transport
2022-05-05 07:55:00,-865.5679922122221,5519.279653456316,746,Transport
2022-05-05 08:00:00,-598.9538347260923,5333.596596551404,746,Transport
2022-05-05 08:05:00,-238.27419901618825,5273.681739881048,746,Transport
2022-05-05 08:10:00,-223.94400971876053,4856.049748632979,746,Transport
2022-05-05 08:15:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-05 12:30:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-05 12:35:00,-86.78279548948817,4702.886440892045,746,Transport
2022-05-05 12:40:00,292.4803282257602,4705.975293268282,746,Transport
2022-05-05 12:45:00,484.9488900590503,4476.07561086409,746,Transport
2022-05-05 12:50:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-05-05 13:05:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-05-05 13:10:00,698.2411158717262,4392.416668183332,746,Transport
2022-05-05 13:15:00,401.00364888735993,4632.191656083583,746,Transport
2022-05-05 13:20:00,53.71315310962717,4727.81027677455,746,Transport
2022-05-05 13:25:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-05 17:00:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-05 17:05:00,-86.78279548948817,4702.886440892045,746,Transport
2022-05-05 17:10:00,-247.3910925563556,5063.400552747958,746,Transport
2022-05-05 17:15:00,-421.9025706892179,5293.514904532279,746,Transport
2022-05-05 17:20:00,-699.2132077929472,5450.887672898382,746,Transport
2022-05-05 17:25:00,-886.0237145082601,5727.353215991902,746,Transport
2022-05-05 17:30:00,-1087.511338591642,5952.834280701897,746,Transport
2022-05-05 17:35:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-05 17:40:00,-1295.437477582791,5959.376057438587,746,Transport
2022-05-05 17:45:00,-1025.5765717605177,5800.409550678585,746,Transport
2022-05-05 17:50:00,-865.6929605643113,5519.158575555272,746,Transport
2022-05-05 17:55:00,-862.0201941046215,5099.507263702625,746,Transport
2022-05-05 18:00:00,-883.2492691141423,4680.44232836499,746,Transport
2022-05-05 18:05:00,-877.424459599699,4261.983598764162,746,Transport
2022-05-05 18:10:00,-871.6122832884698,3843.5715790677273,746,Transport
2022-05-05 18:15:00,-618.2814838620241,3663.491299705183,746,Transport
2022-05-05 18:20:00,-496.62959827980296,3545.1936513373907,746,AtRecreation
2022-05-05 20:20:00,-496.62959827980296,3545.1936513373907,746,AtRecreation
2022-05-05 20:25:00,-501.42676062779447,3551.572638649489,746,Transport
2022-05-05 20:30:00,-876.8792504162421,3764.453584212384,746,Transport
2022-05-05 20:35:00,-882.5390248807071,4182.758386764306,746,Transport
2022-05-05 20:40:00,-888.4039522622064,4601.370910742981,746,Transport
2022-05-05 20:45:00,-862.8447987752158,5020.12117307666,746,Transport
2022-05-05 20:50:00,-859.7213838662244,5439.993099782572,746,Transport
2022-05-05 20:55:00,-946.1875264598068,5800.1196403144695,746,Transport
2022-05-05 21:00:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-06 07:40:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-06 07:45:00,-1295.437477582791,5959.376057438587,746,Transport
2022-05-06 07:50:00,-1025.5765717605177,5800.409550678585,746,Transport
2022-05-06 07:55:00,-865.5679922122221,5519.279653456316,746,Transport
2022-05-06 08:00:00,-598.9538347260923,5333.596596551404,746,Transport
2022-05-06 08:05:00,-238.27419901618825,5273.681739881048,746,Transport
2022-05-06 08:10:00,-223.94400971876053,4856.049748632979,746,Transport
2022-05-06 08:15:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-06 12:30:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-06 12:35:00,-86.78279548948817,4702.886440892045,746,Transport
2022-05-06 12:40:00,292.4803282257602,4705.975293268282,746,Transport
2022-05-06 12:45:00,484.9488900590503,4476.07561086409,746,Transport
2022-05-06 12:50:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-05-06 13:05:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-05-06 13:10:00,698.2411158717262,4392.416668183332,746,Transport
2022-05-06 13:15:00,401.00364888735993,4632.191656083583,746,Transport
2022-05-06 13:20:00,53.71315310962717,4727.81027677455,746,Transport
2022-05-06 13:25:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-06 17:00:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-05-06 17:05:00,-86.78279548948817,4702.886440892045,746,Transport
2022-05-06 17:10:00,-247.3910925563556,5063.400552747958,746,Transport
2022-05-06 17:15:00,-421.9025706892179,5293.514904532279,746,Transport
2022-05-06 17:20:00,-699.2132077929472,5450.887672898382,746,Transport
2022-05-06 17:25:00,-886.0237145082601,5727.353215991902,746,Transport
2022-05-06 17:30:00,-1087.511338591642,5952.834280701897,746,Transport
2022-05-06 17:35:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-06 23:55:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-07 00:00:00,-1295.437477582791,5959.376057438587,746,Transport
2022-05-07 00:05:00,-1025.5765717605177,5800.409550678585,746,Transport
2022-05-07 00:10:00,-865.6929605643113,5519.158575555272,746,Transport
2022-05-07 00:15:00,-862.0201941046215,5099.507263702625,746,Transport
2022-05-07 00:20:00,-883.2492691141423,4680.44232836499,746,Transport
2022-05-07 00:25:00,-877.424459599699,4261.983598764162,746,Transport
2022-05-07 00:30:00,-871.6122832884698,3843.5715790677273,746,Transport
2022-05-07 00:35:00,-618.2814838620241,3663.491299705183,746,Transport
2022-05-07 00:40:00,-496.62959827980296,3545.1936513373907,746,AtRecreation
2022-05-07 00:45:00,-501.42676062779447,3551.572638649489,746,Transport
2022-05-07 00:50:00,-876.8792504162421,3764.453584212384,746,Transport
2022-05-07 00:55:00,-882.5390248807071,4182.758386764306,746,Transport
2022-05-07 01:00:00,-888.4039522622064,4601.370910742981,746,Transport
2022-05-07 01:05:00,-862.8447987752158,5020.12117307666,746,Transport
2022-05-07 01:10:00,-859.7213838662244,5439.993099782572,746,Transport
2022-05-07 01:15:00,-946.1875264598068,5800.1196403144695,746,Transport
2022-05-07 01:20:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-07 07:30:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-07 07:35:00,-1295.437477582791,5959.376057438587,746,Transport
2022-05-07 07:40:00,-1172.0041678552482,5840.268136924382,746,AtRestaurant
2022-05-07 07:55:00,-1172.0041678552482,5840.268136924382,746,AtRestaurant
2022-05-07 08:00:00,-1176.8013302032396,5846.6471242364805,746,Transport
2022-05-07 08:05:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-07 08:10:00,-1295.437477582791,5959.376057438587,746,Transport
2022-05-07 08:15:00,-1025.5765717605177,5800.409550678585,746,Transport
2022-05-07 08:20:00,-865.6929605643113,5519.158575555272,746,Transport
2022-05-07 08:25:00,-862.0201941046215,5099.507263702625,746,Transport
2022-05-07 08:30:00,-883.2492691141423,4680.44232836499,746,Transport
2022-05-07 08:35:00,-877.424459599699,4261.983598764162,746,Transport
2022-05-07 08:40:00,-871.6122832884698,3843.5715790677273,746,Transport
2022-05-07 08:45:00,-618.2814838620241,3663.491299705183,746,Transport
2022-05-07 08:50:00,-496.62959827980296,3545.1936513373907,746,AtRecreation
2022-05-07 11:45:00,-496.62959827980296,3545.1936513373907,746,AtRecreation
2022-05-07 11:50:00,-501.42676062779447,3551.572638649489,746,Transport
2022-05-07 11:55:00,-876.8792504162421,3764.453584212384,746,Transport
2022-05-07 12:00:00,-882.5390248807071,4182.758386764306,746,Transport
2022-05-07 12:05:00,-888.4039522622064,4601.370910742981,746,Transport
2022-05-07 12:10:00,-862.8447987752158,5020.12117307666,746,Transport
2022-05-07 12:15:00,-859.7213838662244,5439.993099782572,746,Transport
2022-05-07 12:20:00,-946.1875264598068,5800.1196403144695,746,Transport
2022-05-07 12:25:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-07 12:30:00,-1295.437477582791,5959.376057438587,746,Transport
2022-05-07 12:35:00,-1025.5765717605177,5800.409550678585,746,Transport
2022-05-07 12:40:00,-865.6929605643113,5519.158575555272,746,Transport
2022-05-07 12:45:00,-862.0201941046215,5099.507263702625,746,Transport
2022-05-07 12:50:00,-883.2492691141423,4680.44232836499,746,Transport
2022-05-07 12:55:00,-877.424459599699,4261.983598764162,746,Transport
2022-05-07 13:00:00,-871.6122832884698,3843.5715790677273,746,Transport
2022-05-07 13:05:00,-618.2814838620241,3663.491299705183,746,Transport
2022-05-07 13:10:00,-496.62959827980296,3545.1936513373907,746,AtRecreation
2022-05-07 13:15:00,-501.42676062779447,3551.572638649489,746,Transport
2022-05-07 13:20:00,-957.8399334071364,3676.695910802657,746,Transport
2022-05-07 13:25:00,-1291.672228039491,3765.25407998194,746,Transport
2022-05-07 13:30:00,-1618.2768967961345,3865.651024052404,746,AtRestaurant
2022-05-07 13:45:00,-1618.2768967961345,3865.651024052404,746,AtRestaurant
2022-05-07 13:50:00,-1623.0740591441258,3872.0300113645017,746,Transport
2022-05-07 13:55:00,-1288.973858577208,3711.692127221675,746,Transport
2022-05-07 14:00:00,-904.338763401426,3680.4092367064686,746,Transport
2022-05-07 14:05:00,-496.62959827980296,3545.1936513373907,746,AtRecreation
2022-05-07 14:20:00,-496.62959827980296,3545.1936513373907,746,AtRecreation
2022-05-07 14:25:00,-501.42676062779447,3551.572638649489,746,Transport
2022-05-07 14:30:00,-876.8792504162421,3764.453584212384,746,Transport
2022-05-07 14:35:00,-882.5390248807071,4182.758386764306,746,Transport
2022-05-07 14:40:00,-888.4039522622064,4601.370910742981,746,Transport
2022-05-07 14:45:00,-862.8447987752158,5020.12117307666,746,Transport
2022-05-07 14:50:00,-859.7213838662244,5439.993099782572,746,Transport
2022-05-07 14:55:00,-946.1875264598068,5800.1196403144695,746,Transport
2022-05-07 15:00:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-05-07 15:05:00,-1295.437477582791,5959.376057438587,746,Transport
2022-05-07 15:10:00,-1025.5765717605177,5800.409550678585,746,Transport
2022-05-07 15:15:00,-865.6929605643113,5519.158575555272,746,Transport
2022-05-07 15:20:00,-862.0201941046215,5099.507263702625,746,Transport
2022-05-07 15:25:00,-883.2492691141423,4680.44232836499,746,Transport
2022-05-07 15:30:00,-877.424459599699,4261.983598764162,746,Transport
2022-05-07 15:35:00,-871.6122832884698,3843.5715790677273,746,Transport
2022-05-07 15:40:00,-618.2814838620241,3663.491299705183,746,Transport
2022-05-07 15:45:00,-496.62959827980296,3545.1936513373907,746,AtRecreation
2022-05-07 18:20:00,-496.62959827980296,3545.1936513373907,746,AtRecreation
2022-05-07 18:25:00,-501.42676062779447,3551.572638649489,746,Transport
2022-05-07 18:30:00,-876.8792504162421,3764.453584212384,746,Transport
2022-05-07 18:35:00,-882.5390248807071,4182.758386764306,746,Transport
2022-05-07 18:40:00,-888.4039522622064,4601.370910742981,746,Transport
2022-05-07 18:45:00,-862.8447987752158,5020.12117307666,746,Transport
2022-05-07 18:50:00,-859.7213838662244,5439.993099782572,746,Transport
2022-05-07 18:55:00,-946.1875264598068,5800.1196403144695,746,Transport
2022-05-07 19:00:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-06-01 07:40:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-06-01 07:45:00,-1295.437477582791,5959.376057438587,746,Transport
2022-06-01 07:50:00,-1025.5765717605177,5800.409550678585,746,Transport
2022-06-01 07:55:00,-865.5679922122221,5519.279653456316,746,Transport
2022-06-01 08:00:00,-598.9538347260923,5333.596596551404,746,Transport
2022-06-01 08:05:00,-238.27419901618825,5273.681739881048,746,Transport
2022-06-01 08:10:00,-223.94400971876053,4856.049748632979,746,Transport
2022-06-01 08:15:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-06-01 12:30:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-06-01 12:35:00,-86.78279548948817,4702.886440892045,746,Transport
2022-06-01 12:40:00,292.4803282257602,4705.975293268282,746,Transport
2022-06-01 12:45:00,484.9488900590503,4476.07561086409,746,Transport
2022-06-01 12:50:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-06-01 13:05:00,703.0382782197177,4386.0376808712335,746,AtRestaurant
2022-06-01 13:10:00,698.2411158717262,4392.416668183332,746,Transport
2022-06-01 13:15:00,401.00364888735993,4632.191656083583,746,Transport
2022-06-01 13:20:00,53.71315310962717,4727.81027677455,746,Transport
2022-06-01 13:25:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-06-01 17:00:00,-81.98563314149668,4696.507453579947,746,AtWork
2022-06-01 17:05:00,-86.78279548948817,4702.886440892045,746,Transport
2022-06-01 17:10:00,-247.3910925563556,5063.400552747958,746,Transport
2022-06-01 17:15:00,-421.9025706892179,5293.514904532279,746,Transport
2022-06-01 17:20:00,-699.2132077929472,5450.887672898382,746,Transport
2022-06-01 17:25:00,-886.0237145082601,5727.353215991902,746,Transport
2022-06-01 17:30:00,-1087.511338591642,5952.834280701897,746,Transport
2022-06-01 17:35:00,-1290.6403152347996,5952.997070126488,746,AtHome
2022-06-01 17:40:00,-1295.437477582791,5959.376057438587,746,Transport
2022-06-01 17:45:00,-1025.5765717605177,5800.409550678585,746,Transport
2022-06-01 17:50:00,-865.6929605643113,5519.158575555272,746,Transport
2022-06-01 17:55:00,-862.0201941046215,5099.507263702625,746,Transport
2022-06-01 18:00:00,-883.2492691141423,4680.44232836499,746,Transport
2022-06-01 18:05:00,-877.424459599699,4261.983598764162,746,Transport
2022-06-01 18:10:00,-871.6122832884698,3843.5715790677273,746,Transport
2022-06-01 18:15:00,-618.2814838620241,3663.491299705183,746,Transport
2022-06-01 18:20:00,-496.62959827980296,3545.1936513373907,746,AtRecreation
